2025-07-30 11:29,tmp=28.6,hum=60.5
2025-07-30 11:44,tmp=28.7,hum=61.5
2025-07-30 11:59,tmp=28.6,hum=61.6
2025-07-30 12:14,tmp=28.6,hum=60.9
2025-07-30 12:30,tmp=28.7,hum=59.9
2025-07-30 12:45,tmp=28.7,hum=58.6
2025-07-30 13:00,tmp=28.7,hum=60.9
2025-07-30 13:15,tmp=28.7,hum=60.2
2025-07-30 13:30,tmp=28.6,hum=59.4
2025-07-30 13:45,tmp=28.6,hum=57.6
2025-07-30 14:01,tmp=28.6,hum=60.1
2025-07-30 14:16,tmp=28.7,hum=58.9
2025-07-30 14:32,tmp=28.7,hum=57.3
2025-07-30 14:47,tmp=28.7,hum=57.0
2025-07-30 15:03,tmp=28.7,hum=59.6
2025-07-30 15:18,tmp=28.6,hum=57.3
2025-07-30 15:33,tmp=28.5,hum=55.0
2025-07-30 15:48,tmp=28.3,hum=54.4
2025-07-30 16:03,tmp=28.2,hum=57.4
2025-07-30 16:19,tmp=28.2,hum=59.1
2025-07-30 16:34,tmp=28.2,hum=60.0
2025-07-30 16:50,tmp=28.1,hum=56.8
2025-07-30 17:05,tmp=28.0,hum=56.5
2025-07-30 17:20,tmp=28.0,hum=56.2
2025-07-30 17:35,tmp=28.0,hum=56.1
2025-07-30 17:50,tmp=28.0,hum=56.3
2025-07-30 18:06,tmp=28.2,hum=59.7
2025-07-30 18:21,tmp=28.3,hum=62.0
2025-07-30 18:36,tmp=28.3,hum=60.7
2025-07-30 18:51,tmp=28.3,hum=61.9
2025-07-30 19:06,tmp=28.2,hum=63.0
2025-07-30 19:21,tmp=28.3,hum=62.9
2025-07-30 19:36,tmp=28.3,hum=63.2
2025-07-30 19:52,tmp=28.1,hum=63.3
2025-07-30 20:07,tmp=28.3,hum=66.3
2025-07-30 20:22,tmp=28.1,hum=60.9
2025-07-30 20:37,tmp=28.0,hum=59.6
2025-07-30 20:52,tmp=28.0,hum=57.1
2025-07-30 21:08,tmp=28.1,hum=62.0
2025-07-30 21:23,tmp=28.2,hum=62.0
2025-07-30 21:38,tmp=28.3,hum=61.3
2025-07-30 21:53,tmp=28.3,hum=60.5
2025-07-30 22:08,tmp=28.3,hum=60.0
2025-07-30 22:23,tmp=28.4,hum=59.4
2025-07-30 22:39,tmp=28.4,hum=58.9
2025-07-30 22:55,tmp=28.4,hum=58.5
2025-07-30 23:10,tmp=28.5,hum=58.1
2025-07-30 23:25,tmp=28.5,hum=56.7
2025-07-30 23:40,tmp=28.5,hum=56.1
2025-07-30 23:55,tmp=28.5,hum=56.0
2025-07-31 00:10,tmp=28.4,hum=55.8
2025-07-31 00:25,tmp=28.4,hum=56.1
2025-07-31 00:40,tmp=28.4,hum=56.1
2025-07-31 00:55,tmp=28.4,hum=55.9
2025-07-31 01:11,tmp=28.3,hum=56.5
2025-07-31 01:26,tmp=28.4,hum=56.9
2025-07-31 01:42,tmp=28.5,hum=57.2
2025-07-31 01:57,tmp=28.6,hum=57.1
2025-07-31 02:12,tmp=28.6,hum=56.9
2025-07-31 02:27,tmp=28.7,hum=56.7
2025-07-31 02:42,tmp=28.7,hum=56.5
2025-07-31 02:58,tmp=28.7,hum=56.2
2025-07-31 03:13,tmp=28.8,hum=56.1
2025-07-31 03:28,tmp=28.8,hum=55.7
2025-07-31 03:43,tmp=28.8,hum=55.4
2025-07-31 03:58,tmp=28.9,hum=55.3
2025-07-31 04:13,tmp=28.9,hum=55.1
2025-07-31 04:29,tmp=28.9,hum=55.1
2025-07-31 04:44,tmp=28.9,hum=55.0
2025-07-31 04:59,tmp=28.9,hum=55.2
2025-07-31 05:14,tmp=28.9,hum=55.1
2025-07-31 05:29,tmp=28.9,hum=55.2
2025-07-31 05:45,tmp=28.9,hum=55.2
2025-07-31 06:00,tmp=29.0,hum=55.2
2025-07-31 06:16,tmp=29.1,hum=55.5
2025-07-31 06:31,tmp=29.1,hum=57.5
2025-07-31 06:47,tmp=29.2,hum=57.6
2025-07-31 07:02,tmp=29.3,hum=58.4
2025-07-31 07:17,tmp=29.3,hum=58.0
2025-07-31 07:32,tmp=29.3,hum=59.1
2025-07-31 07:47,tmp=29.4,hum=57.5
2025-07-31 08:02,tmp=29.3,hum=57.8
2025-07-31 08:17,tmp=29.4,hum=58.3
2025-07-31 08:32,tmp=29.5,hum=58.6
2025-07-31 08:48,tmp=29.6,hum=58.3
2025-07-31 09:03,tmp=29.7,hum=59.6
2025-07-31 09:18,tmp=29.7,hum=58.4
2025-07-31 09:34,tmp=29.7,hum=57.7
2025-07-31 09:49,tmp=29.8,hum=60.0
2025-07-31 10:05,tmp=29.3,hum=53.7
2025-07-31 10:20,tmp=28.8,hum=50.1
2025-07-31 10:36,tmp=28.5,hum=52.1
2025-07-31 10:51,tmp=28.7,hum=61.3
2025-07-31 11:07,tmp=28.8,hum=65.5
2025-07-31 11:22,tmp=28.8,hum=63.0
2025-07-31 11:37,tmp=28.9,hum=65.5
2025-07-31 11:52,tmp=28.8,hum=63.9
2025-07-31 12:07,tmp=28.8,hum=64.5
2025-07-31 12:22,tmp=28.9,hum=66.1
2025-07-31 12:38,tmp=28.8,hum=63.7
2025-07-31 12:53,tmp=28.7,hum=65.1
2025-07-31 13:09,tmp=28.6,hum=62.3
2025-07-31 13:25,tmp=28.5,hum=64.5
2025-07-31 13:40,tmp=28.6,hum=66.8
2025-07-31 13:55,tmp=28.6,hum=66.0
2025-07-31 14:10,tmp=28.6,hum=66.6
2025-07-31 14:25,tmp=28.6,hum=65.8
2025-07-31 14:40,tmp=28.6,hum=66.7
2025-07-31 14:55,tmp=28.6,hum=63.7
2025-07-31 15:11,tmp=28.5,hum=65.0
2025-07-31 15:26,tmp=28.6,hum=65.7
2025-07-31 15:41,tmp=28.6,hum=63.4
2025-07-31 15:56,tmp=28.5,hum=61.6
2025-07-31 16:11,tmp=28.5,hum=61.0
2025-07-31 16:26,tmp=28.5,hum=60.4
2025-07-31 16:42,tmp=28.6,hum=63.0
2025-07-31 16:57,tmp=28.7,hum=61.0
2025-07-31 17:13,tmp=28.6,hum=59.0
2025-07-31 17:28,tmp=28.5,hum=59.5
2025-07-31 17:43,tmp=28.5,hum=61.1
2025-07-31 17:58,tmp=28.4,hum=59.9
2025-07-31 18:13,tmp=28.3,hum=58.5
2025-07-31 18:29,tmp=28.2,hum=60.1
2025-07-31 18:44,tmp=28.4,hum=63.5
2025-07-31 18:59,tmp=28.5,hum=62.1
2025-07-31 19:14,tmp=28.7,hum=63.0
2025-07-31 19:29,tmp=28.8,hum=61.8
2025-07-31 19:45,tmp=28.9,hum=61.9
2025-07-31 20:00,tmp=29.0,hum=61.3
2025-07-31 20:15,tmp=29.0,hum=60.2
2025-07-31 20:30,tmp=29.1,hum=60.5
2025-07-31 20:45,tmp=29.1,hum=61.1
2025-07-31 21:01,tmp=29.2,hum=61.1
2025-07-31 21:17,tmp=29.2,hum=59.5
2025-07-31 21:32,tmp=29.5,hum=59.8
2025-07-31 21:47,tmp=29.5,hum=60.8
2025-07-31 22:02,tmp=29.5,hum=60.6
2025-07-31 22:17,tmp=29.4,hum=58.8
2025-07-31 22:32,tmp=29.4,hum=59.8
2025-07-31 22:47,tmp=29.4,hum=60.3
2025-07-31 23:02,tmp=29.4,hum=59.1
2025-07-31 23:18,tmp=29.3,hum=58.1
2025-07-31 23:33,tmp=29.2,hum=57.7
2025-07-31 23:48,tmp=29.1,hum=57.1
